ID,ID Partido,Temperatura,Unidad
24878,24878,19.4,Centigrados
24879,24879,11.2,Centigrados
24880,24880,16.71,Centigrados
24881,24881,11.41,Centigrados
24882,24882,16.92,Centigrados
24883,24883,10.56,Centigrados
24884,24884,13.74,Centigrados
24885,24885,11,Centigrados
24886,24886,13.11,Centigrados
24887,24887,17.26,Centigrados
24888,24888,16.8,Centigrados
24889,24889,11.72,Centigrados
24890,24890,13.14,Centigrados
24891,24891,13.39,Centigrados
24892,24892,16.67,Centigrados
24893,24893,16.31,Centigrados
24894,24894,10.67,Centigrados
24895,24895,11.15,Centigrados
24896,24896,16.6,Centigrados
24897,24897,12.88,Centigrados
24898,24898,11.17,Centigrados
24899,24899,11.43,Centigrados
24900,24900,16.48,Centigrados
24901,24901,17.72,Centigrados
24902,24902,11.76,Centigrados
24903,24903,15.79,Centigrados
24904,24904,13.41,Centigrados
24905,24905,13.75,Centigrados
24906,24906,15.62,Centigrados
24907,24907,14.17,Centigrados
24908,24908,14.49,Centigrados
24909,24909,17.82,Centigrados
24910,24910,13.11,Centigrados
24911,24911,18,Centigrados
24912,24912,17.36,Centigrados
24913,24913,11.51,Centigrados
24914,24914,14.26,Centigrados
24915,24915,16.3,Centigrados
24916,24916,18.09,Centigrados
24917,24917,13.47,Centigrados
24918,24918,15.89,Centigrados
24919,24919,13.03,Centigrados
24920,24920,11.1,Centigrados
24921,24921,13.06,Centigrados
24922,24922,14.15,Centigrados
24923,24923,14.08,Centigrados
24924,24924,14.2,Centigrados
24925,24925,9.17,Centigrados
24926,24926,11.85,Centigrados
24927,24927,8.66,Centigrados
24928,24928,12.37,Centigrados
24929,24929,11.31,Centigrados
24930,24930,9.23,Centigrados
24931,24931,12.94,Centigrados
24932,24932,9.96,Centigrados
24933,24933,12.84,Centigrados
24934,24934,9.1,Centigrados
24935,24935,10.85,Centigrados
24936,24936,12.52,Centigrados
24937,24937,11.27,Centigrados
24938,24938,13.89,Centigrados
24939,24939,13.96,Centigrados
24940,24940,8.63,Centigrados
24941,24941,12.44,Centigrados
24942,24942,13.64,Centigrados
24943,24943,12.34,Centigrados
24944,24944,9.14,Centigrados
24945,24945,13.89,Centigrados
24946,24946,10.3,Centigrados
24947,24947,12.4,Centigrados
24948,24948,13.51,Centigrados
24949,24949,12.4,Centigrados
24950,24950,9.21,Centigrados
24951,24951,9.43,Centigrados
24952,24952,8.97,Centigrados
24953,24953,14.06,Centigrados
24954,24954,8.94,Centigrados
24955,24955,14.42,Centigrados
24956,24956,14.01,Centigrados
24957,24957,12.87,Centigrados
24958,24958,13.41,Centigrados
24959,24959,13.34,Centigrados
24960,24960,11.76,Centigrados
24961,24961,14.58,Centigrados
24962,24962,7.56,Centigrados
24963,24963,8.36,Centigrados
24964,24964,7.66,Centigrados
24965,24965,9.09,Centigrados
24966,24966,6.51,Centigrados
24967,24967,5.82,Centigrados
24968,24968,7.5,Centigrados
24969,24969,5.06,Centigrados
24970,24970,6.37,Centigrados
24971,24971,6.04,Centigrados
24972,24972,5.44,Centigrados
24973,24973,4.97,Centigrados
24974,24974,6.4,Centigrados
24975,24975,6.55,Centigrados
24976,24976,9.5,Centigrados
24977,24977,6.23,Centigrados
24978,24978,7.05,Centigrados
24979,24979,7.76,Centigrados
24980,24980,5.19,Centigrados
24981,24981,8.14,Centigrados
24982,24982,7.47,Centigrados
24983,24983,7.73,Centigrados
24984,24984,8.6,Centigrados
24985,24985,6.74,Centigrados
24986,24986,7.57,Centigrados
24987,24987,4.78,Centigrados
24988,24988,6.68,Centigrados
24989,24989,8.64,Centigrados
24990,24990,7.02,Centigrados
24991,24991,6.76,Centigrados
24992,24992,9.41,Centigrados
24993,24993,8.25,Centigrados
24994,24994,7.56,Centigrados
24995,24995,4.42,Centigrados
24996,24996,6.74,Centigrados
24997,24997,8.13,Centigrados
24998,24998,7.82,Centigrados
24999,24999,7.57,Centigrados
25000,25000,4.93,Centigrados
25001,25001,7.72,Centigrados
25002,25002,5.01,Centigrados
25003,25003,6.24,Centigrados
25004,25004,8.82,Centigrados
25005,25005,9.08,Centigrados
25006,25006,4.42,Centigrados
25007,25007,4.14,Centigrados
25008,25008,3.05,Centigrados
25009,25009,6.09,Centigrados
25010,25010,4.8,Centigrados
25011,25011,5.24,Centigrados
25012,25012,5.94,Centigrados
25013,25013,3.05,Centigrados
25014,25014,2.52,Centigrados
25015,25015,6.35,Centigrados
25016,25016,6.69,Centigrados
25017,25017,5.66,Centigrados
25018,25018,3.39,Centigrados
25019,25019,3.69,Centigrados
25020,25020,4.87,Centigrados
25021,25021,3.28,Centigrados
25022,25022,3.62,Centigrados
25023,25023,3.14,Centigrados
25024,25024,6.72,Centigrados
25025,25025,3.93,Centigrados
25026,25026,6.13,Centigrados
25027,25027,6.56,Centigrados
25028,25028,5.33,Centigrados
25029,25029,6.15,Centigrados
25030,25030,3.87,Centigrados
25031,25031,3.71,Centigrados
25032,25032,4.69,Centigrados
25033,25033,6.03,Centigrados
25034,25034,6.23,Centigrados
25035,25035,3.28,Centigrados
25036,25036,2.21,Centigrados
25037,25037,5.29,Centigrados
25038,25038,5.67,Centigrados
25039,25039,3.02,Centigrados
25040,25040,2.26,Centigrados
25041,25041,6.6,Centigrados
25042,25042,6.03,Centigrados
25043,25043,5.32,Centigrados
25044,25044,6.02,Centigrados
25045,25045,4.36,Centigrados
25046,25046,3,Centigrados
25047,25047,6.57,Centigrados
25048,25048,4.16,Centigrados
25049,25049,2.47,Centigrados
25050,25050,4.04,Centigrados
25051,25051,2.21,Centigrados
25052,25052,2.55,Centigrados
25053,25053,5.7,Centigrados
25054,25054,2.21,Centigrados
25055,25055,4.11,Centigrados
25056,25056,6.39,Centigrados
25057,25057,6.04,Centigrados
25058,25058,6.52,Centigrados
25059,25059,6.34,Centigrados
25060,25060,2.36,Centigrados
25061,25061,4.16,Centigrados
25062,25062,2.18,Centigrados
25063,25063,4.71,Centigrados
25064,25064,4.82,Centigrados
25065,25065,2.17,Centigrados
25066,25066,2.66,Centigrados
25067,25067,1.75,Centigrados
25068,25068,5.24,Centigrados
25069,25069,1.7,Centigrados
25070,25070,4.35,Centigrados
25071,25071,2.91,Centigrados
25072,25072,4.32,Centigrados
25073,25073,4.93,Centigrados
25074,25074,1.56,Centigrados
25075,25075,1.87,Centigrados
25076,25076,1.61,Centigrados
25077,25077,1.22,Centigrados
25078,25078,3.29,Centigrados
25079,25079,5.89,Centigrados
25080,25080,4.16,Centigrados
25081,25081,1.03,Centigrados
25082,25082,1.83,Centigrados
25083,25083,1.19,Centigrados
25084,25084,5.29,Centigrados
25085,25085,3.3,Centigrados
25086,25086,4.49,Centigrados
25087,25087,4.16,Centigrados
25088,25088,1.99,Centigrados
25089,25089,5.01,Centigrados
25090,25090,2.21,Centigrados
25091,25091,3.52,Centigrados
25092,25092,1.22,Centigrados
25093,25093,3.77,Centigrados
25094,25094,4.99,Centigrados
25095,25095,4.39,Centigrados
25096,25096,2.4,Centigrados
25097,25097,4.65,Centigrados
25098,25098,3.91,Centigrados
25099,25099,4.61,Centigrados
25100,25100,1.78,Centigrados
25101,25101,5.06,Centigrados
25102,25102,1.29,Centigrados
25103,25103,1.61,Centigrados
25104,25104,1.39,Centigrados
25105,25105,4.64,Centigrados
25106,25106,1.73,Centigrados
25107,25107,1.79,Centigrados
25108,25108,5.77,Centigrados
25109,25109,3.35,Centigrados
25110,25110,4.44,Centigrados
25111,25111,6.19,Centigrados
25112,25112,2.18,Centigrados
25113,25113,3.02,Centigrados
25114,25114,3.86,Centigrados
25115,25115,1.76,Centigrados
25116,25116,5.77,Centigrados
25117,25117,6.14,Centigrados
25118,25118,4.01,Centigrados
25119,25119,3.56,Centigrados
25120,25120,5.02,Centigrados
25121,25121,6.61,Centigrados
25122,25122,4.74,Centigrados
25123,25123,2.09,Centigrados
25124,25124,4.05,Centigrados
25125,25125,3.92,Centigrados
25126,25126,2.16,Centigrados
25127,25127,3.83,Centigrados
25128,25128,3.18,Centigrados
25129,25129,6.28,Centigrados
25130,25130,4.43,Centigrados
25131,25131,5.97,Centigrados
25132,25132,1.7,Centigrados
25133,25133,4.17,Centigrados
25134,25134,3.26,Centigrados
25135,25135,2.93,Centigrados
25136,25136,6.47,Centigrados
25137,25137,1.81,Centigrados
25138,25138,6.49,Centigrados
25139,25139,3.04,Centigrados
25140,25140,3.6,Centigrados
25141,25141,3.88,Centigrados
25142,25142,5,Centigrados
25143,25143,7.85,Centigrados
25144,25144,4.02,Centigrados
25145,25145,7.51,Centigrados
25146,25146,7.79,Centigrados
25147,25147,5.89,Centigrados
25148,25148,8.96,Centigrados
25149,25149,9.15,Centigrados
25150,25150,4.89,Centigrados
25151,25151,8.05,Centigrados
25152,25152,7.85,Centigrados
25153,25153,9.73,Centigrados
25154,25154,8.38,Centigrados
25155,25155,8.39,Centigrados
25156,25156,4.54,Centigrados
25157,25157,7.51,Centigrados
25158,25158,8.9,Centigrados
25159,25159,6.93,Centigrados
25160,25160,7.78,Centigrados
25161,25161,5.15,Centigrados
25162,25162,4.17,Centigrados
25163,25163,8.95,Centigrados
25164,25164,8.28,Centigrados
25165,25165,6.55,Centigrados
25166,25166,5.74,Centigrados
25167,25167,4.44,Centigrados
25168,25168,4.3,Centigrados
25169,25169,4.18,Centigrados
25170,25170,3.99,Centigrados
25171,25171,7.46,Centigrados
25172,25172,6.52,Centigrados
25173,25173,6.62,Centigrados
25174,25174,8.64,Centigrados
25175,25175,6.17,Centigrados
25176,25176,6.55,Centigrados
25177,25177,5.56,Centigrados
25178,25178,5.68,Centigrados
25179,25179,8.61,Centigrados
25180,25180,5.71,Centigrados
25181,25181,4.84,Centigrados
25182,25182,8.11,Centigrados
25183,25183,6.52,Centigrados
25184,25184,3.88,Centigrados
25185,25185,3.88,Centigrados
25186,25186,6.79,Centigrados
25187,25187,5.91,Centigrados
25188,25188,9.19,Centigrados
25189,25189,7.31,Centigrados
25190,25190,6.95,Centigrados
25191,25191,4.57,Centigrados
25192,25192,5.9,Centigrados
25193,25193,8.5,Centigrados
25194,25194,8.3,Centigrados
25195,25195,9.75,Centigrados
25196,25196,12.91,Centigrados
25197,25197,8.98,Centigrados
25198,25198,7.31,Centigrados
25199,25199,7.58,Centigrados
25200,25200,10.49,Centigrados
25201,25201,9.16,Centigrados
25202,25202,9.29,Centigrados
25203,25203,10.12,Centigrados
25204,25204,9.04,Centigrados
25205,25205,11.03,Centigrados
25206,25206,11.78,Centigrados
25207,25207,6.61,Centigrados
25208,25208,6.84,Centigrados
25209,25209,7.6,Centigrados
25210,25210,6.51,Centigrados
25211,25211,12.41,Centigrados
25212,25212,7.57,Centigrados
25213,25213,10.53,Centigrados
25214,25214,6.16,Centigrados
25215,25215,7.26,Centigrados
25216,25216,9.48,Centigrados
25217,25217,7.91,Centigrados
25218,25218,10.11,Centigrados
25219,25219,12.22,Centigrados
25220,25220,11.51,Centigrados
25221,25221,8.69,Centigrados
25222,25222,12.09,Centigrados
25223,25223,6.28,Centigrados
25224,25224,10.04,Centigrados
25225,25225,11.9,Centigrados
25226,25226,10.41,Centigrados
25227,25227,12.74,Centigrados
25228,25228,7.48,Centigrados
25229,25229,7.9,Centigrados
25230,25230,10.7,Centigrados
25231,25231,10.73,Centigrados
25232,25232,7.32,Centigrados
25233,25233,11.68,Centigrados
25234,25234,12.98,Centigrados
25235,25235,10.18,Centigrados
25236,25236,11.82,Centigrados
25237,25237,9.83,Centigrados
25238,25238,12.49,Centigrados
25239,25239,8.12,Centigrados
25240,25240,7.55,Centigrados
25241,25241,6.56,Centigrados
25242,25242,12.12,Centigrados
25243,25243,7.33,Centigrados
25244,25244,8.57,Centigrados
25245,25245,9.63,Centigrados
25246,25246,12.8,Centigrados
25247,25247,6,Centigrados
25248,25248,8.58,Centigrados
25249,25249,7.3,Centigrados
25250,25250,9.22,Centigrados
25251,25251,6.28,Centigrados
25252,25252,10.16,Centigrados
25253,25253,12.08,Centigrados
25254,25254,9.09,Centigrados
25255,25255,10.49,Centigrados
25256,25256,12.18,Centigrados
25257,25257,7.02,Centigrados
25258,25258,9.34,Centigrados
25259,25259,6.29,Centigrados
25260,25260,7.46,Centigrados
25261,25261,9.46,Centigrados
25262,25262,8.89,Centigrados
25263,25263,11.14,Centigrados
25264,25264,12.69,Centigrados
25265,25265,12.03,Centigrados
25266,25266,16.02,Centigrados
25267,25267,14.02,Centigrados
25268,25268,12.22,Centigrados
25269,25269,9.78,Centigrados
25270,25270,16.18,Centigrados
25271,25271,12.76,Centigrados
25272,25272,15.9,Centigrados
25273,25273,16.77,Centigrados
25274,25274,14.16,Centigrados
25275,25275,17.07,Centigrados
25276,25276,10.01,Centigrados
25277,25277,10.39,Centigrados
25278,25278,16.73,Centigrados
25279,25279,9.86,Centigrados
25280,25280,12.61,Centigrados
25281,25281,11.75,Centigrados
25282,25282,18.15,Centigrados
25283,25283,14.41,Centigrados
25284,25284,16.3,Centigrados
25285,25285,18.9,Centigrados
25286,25286,20.23,Centigrados
25287,25287,17.87,Centigrados
25288,25288,20.72,Centigrados
25289,25289,13.19,Centigrados
25290,25290,20.68,Centigrados
25291,25291,19.38,Centigrados
25292,25292,14.73,Centigrados
25293,25293,16.38,Centigrados
25294,25294,20.14,Centigrados
25295,25295,14.64,Centigrados
25296,25296,18.72,Centigrados
25297,25297,13.83,Centigrados
25298,25298,18.18,Centigrados
25299,25299,17.96,Centigrados
25300,25300,19.65,Centigrados
25301,25301,16.61,Centigrados
25302,25302,14.53,Centigrados
25303,25303,19.46,Centigrados
25304,25304,14.05,Centigrados
25305,25305,20.56,Centigrados
25306,25306,18.36,Centigrados
25307,25307,14.89,Centigrados
25308,25308,19.16,Centigrados
25309,25309,17.37,Centigrados
25310,25310,14.34,Centigrados
25311,25311,19.59,Centigrados
25312,25312,20,Centigrados
25313,25313,12.85,Centigrados
25314,25314,20.32,Centigrados
25315,25315,15.33,Centigrados
25316,25316,20.02,Centigrados
25317,25317,14.97,Centigrados
25318,25318,20.71,Centigrados
25319,25319,15.56,Centigrados
25320,25320,13.9,Centigrados
25321,25321,15.98,Centigrados
25322,25322,16.08,Centigrados
25323,25323,15.78,Centigrados
25324,25324,20.32,Centigrados
25325,25325,11.94,Centigrados
25326,25326,10.81,Centigrados
25327,25327,12.05,Centigrados
25328,25328,12.4,Centigrados
25329,25329,11.77,Centigrados
25330,25330,16.51,Centigrados
25331,25331,17.65,Centigrados
25332,25332,15.06,Centigrados
25333,25333,12.46,Centigrados
25334,25334,14.72,Centigrados
25335,25335,13.66,Centigrados
25336,25336,12.73,Centigrados
25337,25337,12.26,Centigrados
25338,25338,10.86,Centigrados
25339,25339,16.68,Centigrados
25340,25340,11.63,Centigrados
25341,25341,17.28,Centigrados
25342,25342,16.61,Centigrados
25343,25343,10.45,Centigrados
25344,25344,17.78,Centigrados
25345,25345,17.43,Centigrados
25346,25346,11.91,Centigrados
25347,25347,14.29,Centigrados
25348,25348,10.47,Centigrados
25349,25349,17.38,Centigrados
25350,25350,12.11,Centigrados
25351,25351,11.56,Centigrados
25352,25352,16.86,Centigrados
25353,25353,11.03,Centigrados
25354,25354,14.72,Centigrados
25355,25355,17.1,Centigrados
25356,25356,16.99,Centigrados
25357,25357,13.96,Centigrados
25358,25358,14.43,Centigrados
25359,25359,10.73,Centigrados
25360,25360,9.9,Centigrados
25361,25361,10.19,Centigrados
25362,25362,14.52,Centigrados
25363,25363,9.31,Centigrados
25364,25364,9.45,Centigrados
25365,25365,9.57,Centigrados
25366,25366,14.08,Centigrados
25367,25367,12.77,Centigrados
25368,25368,9.57,Centigrados
25369,25369,10.74,Centigrados
25370,25370,11.9,Centigrados
25371,25371,12.82,Centigrados
25372,25372,11.17,Centigrados
25373,25373,11.32,Centigrados
25374,25374,12.94,Centigrados
25375,25375,11.53,Centigrados
25376,25376,11.08,Centigrados
25377,25377,8.94,Centigrados
25378,25378,10.71,Centigrados
25379,25379,11.43,Centigrados
25380,25380,9.41,Centigrados
25381,25381,11.78,Centigrados
25382,25382,13.03,Centigrados
25383,25383,10.22,Centigrados
25384,25384,11.82,Centigrados
25385,25385,12,Centigrados
25386,25386,14.04,Centigrados
25387,25387,14.36,Centigrados
25388,25388,9.69,Centigrados
25389,25389,13.75,Centigrados
25390,25390,13.02,Centigrados
25391,25391,11.97,Centigrados
25392,25392,11.09,Centigrados
25393,25393,11.66,Centigrados
25394,25394,14.74,Centigrados
25395,25395,13.33,Centigrados
25396,25396,8.5,Centigrados
25397,25397,13.06,Centigrados
25398,25398,10.35,Centigrados
25399,25399,12.04,Centigrados
25400,25400,13.58,Centigrados
25401,25401,12.82,Centigrados
25402,25402,10.19,Centigrados
25403,25403,14.21,Centigrados
25404,25404,14.15,Centigrados
25405,25405,11.61,Centigrados
25406,25406,9.12,Centigrados
25407,25407,12.69,Centigrados
25408,25408,11.6,Centigrados
25409,25409,14.47,Centigrados
25410,25410,11.56,Centigrados
25411,25411,11.69,Centigrados
25412,25412,10.13,Centigrados
25413,25413,11.1,Centigrados
25414,25414,4.91,Centigrados
25415,25415,7.07,Centigrados
25416,25416,7.4,Centigrados
25417,25417,8.6,Centigrados
25418,25418,7.47,Centigrados
25419,25419,9.1,Centigrados
25420,25420,7.56,Centigrados
25421,25421,5.1,Centigrados
25422,25422,8.14,Centigrados
25423,25423,5.97,Centigrados
25424,25424,8.31,Centigrados
25425,25425,7.24,Centigrados
25426,25426,8.4,Centigrados
25427,25427,8.74,Centigrados
25428,25428,7.57,Centigrados
25429,25429,7.81,Centigrados
25430,25430,8.25,Centigrados
25431,25431,8.4,Centigrados
25432,25432,7.14,Centigrados
25433,25433,4.61,Centigrados
25434,25434,6.04,Centigrados
25435,25435,5.47,Centigrados
25436,25436,7.4,Centigrados
25437,25437,8.9,Centigrados
25438,25438,8.98,Centigrados
25439,25439,8.55,Centigrados
25440,25440,8.99,Centigrados
25441,25441,9.39,Centigrados
25442,25442,5.2,Centigrados
25443,25443,6.57,Centigrados
25444,25444,5.47,Centigrados
25445,25445,4.94,Centigrados
25446,25446,7.85,Centigrados
25447,25447,7.9,Centigrados
25448,25448,8.61,Centigrados
25449,25449,6.07,Centigrados
25450,25450,7.76,Centigrados
25451,25451,4.64,Centigrados
25452,25452,5.94,Centigrados
25453,25453,6.1,Centigrados
25454,25454,5.26,Centigrados
25455,25455,6.32,Centigrados
25456,25456,7.58,Centigrados
25457,25457,8.43,Centigrados
25458,25458,5.89,Centigrados
25459,25459,2.52,Centigrados
25460,25460,6.74,Centigrados
25461,25461,2.75,Centigrados
25462,25462,3.88,Centigrados
25463,25463,4.7,Centigrados
25464,25464,6.8,Centigrados
25465,25465,6.43,Centigrados
25466,25466,6.23,Centigrados
25467,25467,4.23,Centigrados
25468,25468,4.5,Centigrados
25469,25469,3.74,Centigrados
25470,25470,5.29,Centigrados
25471,25471,2.15,Centigrados
25472,25472,3.83,Centigrados
