ID_Partido,Liga,Temporada,Fecha,Hora,Equipo Local,Goles Equipo Local,Equipo Visitante,Goles Equipo Visitante,Temperatura,Altitud
34375,Premier League,2017-18,2/24/2018,4:50:20,Brighton & Hove,4,Swansea City ,1,2.59,321
34376,Premier League,2017-18,2/24/2018,4:50:20,Burnley Football Club,1,Southampton,1,1.8,174
34377,Premier League,2017-18,2/24/2018,4:50:20,Leicester City ,1,Stoke City ,1,2.63,157
34378,Premier League,2017-18,2/24/2018,4:50:20,Liverpool,4,West Ham,1,2.3,135
34379,Premier League,2017-18,2/24/2018,4:50:20,Watford Football Club,1,Everton,0,5.24,59
34380,Premier League,2017-18,2/24/2018,5:00:25,West Bromwich,1,Huddersfield Town,2,5.81,336
34381,Premier League,2017-18,2/25/2018,5:00:25,Crystal Palace,0,Tottenham Hotspur,1,3.28,237
34382,Premier League,2017-18,2/25/2018,5:00:25,Manchester United ,2,Chelsea,1,2.39,320
34383,Premier League,2017-18,3/1/2018,5:00:25,Arsenal,0,Manchester City,3,6.42,157
34384,Premier League,2017-18,3/3/2018,5:00:25,Burnley Football Club,2,Everton,1,4.36,306
34385,Premier League,2017-18,3/3/2018,5:00:25,Leicester City ,1,Athletic Football Club Bournemouth,1,8.46,279
34386,Premier League,2017-18,3/3/2018,5:00:25,Liverpool,2,Newcastle United,0,8.46,134
34387,Premier League,2017-18,3/3/2018,5:00:25,Southampton,0,Stoke City ,0,6.74,171
34388,Premier League,2017-18,3/3/2018,5:00:25,Swansea City ,4,West Ham,1,7.63,220
34389,Premier League,2017-18,3/3/2018,5:19:08,Tottenham Hotspur,2,Huddersfield Town,0,6.38,88
34390,Premier League,2017-18,3/3/2018,5:20:34,Watford Football Club,1,West Bromwich,0,7.19,120
34391,Premier League,2017-18,3/4/2018,5:20:34,Brighton & Hove,2,Arsenal,1,7.72,352
34392,Premier League,2017-18,3/4/2018,5:20:34,Manchester City,1,Chelsea,0,3.94,114
34393,Premier League,2017-18,3/5/2018,5:20:34,Crystal Palace,2,Manchester United ,3,8.01,189
34394,Premier League,2017-18,3/10/2018,5:20:34,Chelsea,2,Crystal Palace,1,5.37,155
34395,Premier League,2017-18,3/10/2018,5:20:34,Everton,2,Brighton & Hove,0,8.74,193
34396,Premier League,2017-18,3/10/2018,5:20:34,Huddersfield Town,0,Swansea City ,0,6.68,324
34397,Premier League,2017-18,3/10/2018,5:20:34,Manchester United ,2,Liverpool,1,8.98,231
34398,Premier League,2017-18,3/10/2018,5:30:39,Newcastle United,3,Southampton,0,9.8,149
34399,Premier League,2017-18,3/10/2018,5:30:39,West Bromwich,1,Leicester City ,4,8.08,82
34400,Premier League,2017-18,3/10/2018,5:30:39,West Ham,0,Burnley Football Club,3,6.74,270
34401,Premier League,2017-18,3/11/2018,5:30:39,Arsenal,3,Watford Football Club,0,9.67,93
34402,Premier League,2017-18,3/11/2018,5:30:39,Athletic Football Club Bournemouth,1,Tottenham Hotspur,4,6.68,198
34403,Premier League,2017-18,3/12/2018,5:30:39,Stoke City ,0,Manchester City,2,5.75,366
34404,Premier League,2017-18,3/17/2018,5:30:39,Athletic Football Club Bournemouth,2,West Bromwich,1,9.43,131
34405,Premier League,2017-18,3/17/2018,5:30:39,Huddersfield Town,0,Crystal Palace,2,5.26,99
34406,Premier League,2017-18,3/17/2018,5:30:39,Liverpool,5,Watford Football Club,0,9.34,141
34407,Premier League,2017-18,3/17/2018,5:39:18,Stoke City ,1,Everton,2,9.62,257
34408,Premier League,2017-18,3/31/2018,5:40:44,Brighton & Hove,0,Leicester City ,2,4.54,79
34409,Premier League,2017-18,3/31/2018,5:40:44,Crystal Palace,1,Liverpool,2,8.29,79
34410,Premier League,2017-18,3/31/2018,5:40:44,Everton,1,Manchester City,3,8.69,82
34411,Premier League,2017-18,3/31/2018,5:40:44,Manchester United ,2,Swansea City ,0,8,150
34412,Premier League,2017-18,3/31/2018,5:40:44,Newcastle United,1,Huddersfield Town,0,9.37,124
34413,Premier League,2017-18,3/31/2018,5:40:44,Watford Football Club,2,Athletic Football Club Bournemouth,2,5.63,220
34414,Premier League,2017-18,3/31/2018,5:40:44,West Bromwich,1,Burnley Football Club,2,9.31,332
34415,Premier League,2017-18,3/31/2018,5:40:44,West Ham,3,Southampton,0,9.14,229
34416,Premier League,2017-18,4/1/2018,5:49:22,Arsenal,3,Stoke City ,0,6.64,158
34417,Premier League,2017-18,4/1/2018,5:50:49,Chelsea,1,Tottenham Hotspur,3,12.66,188
34418,Premier League,2017-18,4/7/2018,5:50:49,Athletic Football Club Bournemouth,2,Crystal Palace,2,9.99,135
34419,Premier League,2017-18,4/7/2018,5:50:49,Brighton & Hove,1,Huddersfield Town,1,9.95,140
34420,Premier League,2017-18,4/7/2018,5:50:49,Everton,0,Liverpool,0,10.55,97
34421,Premier League,2017-18,4/7/2018,5:50:49,Leicester City ,1,Newcastle United,2,6.48,358
34422,Premier League,2017-18,4/7/2018,5:50:49,Manchester City,2,Manchester United ,3,11.98,216
34423,Premier League,2017-18,4/7/2018,5:50:49,Stoke City ,1,Tottenham Hotspur,2,10.13,269
34424,Premier League,2017-18,4/7/2018,5:50:49,Watford Football Club,1,Burnley Football Club,2,9.49,304
34425,Premier League,2017-18,4/7/2018,5:59:27,West Bromwich,1,Swansea City ,1,11.04,82
34426,Premier League,2017-18,4/8/2018,6:00:54,Arsenal,3,Southampton,2,6.1,149
34427,Premier League,2017-18,4/8/2018,6:00:54,Chelsea,1,West Ham,1,8.51,120
34428,Premier League,2017-18,4/14/2018,6:00:54,Burnley Football Club,2,Leicester City ,1,8.27,155
34429,Premier League,2017-18,4/14/2018,6:00:54,Crystal Palace,3,Brighton & Hove,2,11.47,51
34430,Premier League,2017-18,4/14/2018,6:00:54,Huddersfield Town,1,Watford Football Club,0,7.54,195
34431,Premier League,2017-18,4/14/2018,6:00:54,Liverpool,3,Athletic Football Club Bournemouth,0,12.2,178
34432,Premier League,2017-18,4/14/2018,6:00:54,Southampton,2,Chelsea,3,7.36,211
34433,Premier League,2017-18,4/14/2018,6:00:54,Swansea City ,1,Everton,1,11.71,123
34434,Premier League,2017-18,4/14/2018,6:10:58,Tottenham Hotspur,1,Manchester City,3,11.34,245
34435,Premier League,2017-18,4/15/2018,6:10:58,Manchester United ,0,West Bromwich,1,8.5,208
34436,Premier League,2017-18,4/15/2018,6:10:58,Newcastle United,2,Arsenal,1,10.54,305
34437,Premier League,2017-18,4/16/2018,6:10:58,West Ham,1,Stoke City ,1,8.35,113
34438,Premier League,2017-18,4/17/2018,6:10:58,Brighton & Hove,1,Tottenham Hotspur,1,10.83,236
34439,Premier League,2017-18,4/18/2018,6:10:58,Athletic Football Club Bournemouth,0,Manchester United ,2,7.37,287
34440,Premier League,2017-18,4/19/2018,6:10:58,Burnley Football Club,1,Chelsea,2,8.03,318
34441,Premier League,2017-18,4/19/2018,6:10:58,Leicester City ,0,Southampton,0,6.74,63
34442,Premier League,2017-18,4/21/2018,6:10:58,Watford Football Club,0,Crystal Palace,0,6.14,207
34443,Premier League,2017-18,4/21/2018,6:21:03,West Bromwich,2,Liverpool,2,9.49,306
34444,Premier League,2017-18,4/22/2018,6:21:03,Arsenal,4,West Ham,1,10.59,239
34445,Premier League,2017-18,4/22/2018,6:21:03,Manchester City,5,Swansea City ,0,9.73,170
34446,Premier League,2017-18,4/22/2018,6:21:03,Stoke City ,1,Burnley Football Club,1,11.95,170
34447,Premier League,2017-18,4/23/2018,6:21:03,Everton,1,Newcastle United,0,8.88,76
34448,Premier League,2017-18,4/28/2018,6:21:03,Burnley Football Club,0,Brighton & Hove,0,9.38,103
34449,Premier League,2017-18,4/28/2018,6:21:03,Crystal Palace,5,Leicester City ,0,12.42,307
34450,Premier League,2017-18,4/28/2018,6:21:03,Huddersfield Town,0,Everton,2,12.56,101
34451,Premier League,2017-18,4/28/2018,6:21:03,Liverpool,0,Stoke City ,0,9.56,175
34452,Premier League,2017-18,4/28/2018,6:29:42,Newcastle United,0,West Bromwich,1,9.15,60
34453,Premier League,2017-18,4/28/2018,6:31:08,Southampton,2,Athletic Football Club Bournemouth,1,8.76,298
34454,Premier League,2017-18,4/28/2018,6:31:08,Swansea City ,0,Chelsea,1,10.93,324
34455,Premier League,2017-18,4/29/2018,6:31:08,Manchester United ,2,Arsenal,1,10.12,79
34456,Premier League,2017-18,4/29/2018,6:31:08,West Ham,1,Manchester City,4,13,255
34457,Premier League,2017-18,4/30/2018,6:31:08,Tottenham Hotspur,2,Watford Football Club,0,11.55,324
34458,Premier League,2017-18,5/4/2018,6:31:08,Brighton & Hove,1,Manchester United ,0,9.37,307
34459,Premier League,2017-18,5/5/2018,6:31:08,Athletic Football Club Bournemouth,1,Swansea City ,0,10.23,84
34460,Premier League,2017-18,5/5/2018,6:31:08,Everton,1,Southampton,1,11.92,233
34461,Premier League,2017-18,5/5/2018,6:41:13,Leicester City ,0,West Ham,2,12.6,305
34462,Premier League,2017-18,5/5/2018,6:41:13,Stoke City ,1,Crystal Palace,2,12.34,63
34463,Premier League,2017-18,5/5/2018,6:41:13,Watford Football Club,2,Newcastle United,1,10.91,199
34464,Premier League,2017-18,5/5/2018,6:41:13,West Bromwich,1,Tottenham Hotspur,0,8.17,62
34465,Premier League,2017-18,5/6/2018,6:41:13,Arsenal,5,Burnley Football Club,0,9.13,106
34466,Premier League,2017-18,5/6/2018,6:41:13,Chelsea,1,Liverpool,0,8.62,294
34467,Premier League,2017-18,5/6/2018,6:41:13,Manchester City,0,Huddersfield Town,0,11.34,166
34468,Premier League,2017-18,5/8/2018,6:41:13,Swansea City ,0,Southampton,1,8.45,360
34469,Premier League,2017-18,5/9/2018,6:41:13,Chelsea,1,Huddersfield Town,1,12.69,272
34470,Premier League,2017-18,5/9/2018,6:49:51,Leicester City ,3,Arsenal,1,6.63,296
34471,Premier League,2017-18,5/9/2018,6:51:18,Manchester City,3,Brighton & Hove,1,12.19,352
34472,Premier League,2017-18,5/9/2018,6:51:18,Tottenham Hotspur,1,Newcastle United,0,12.24,265
34473,Premier League,2017-18,5/10/2018,6:51:18,West Ham,0,Manchester United ,0,12.45,349
34474,Premier League,2017-18,5/13/2018,6:51:18,Burnley Football Club,1,Athletic Football Club Bournemouth,2,12.79,216
34475,Premier League,2017-18,5/13/2018,6:51:18,Crystal Palace,2,West Bromwich,0,8.04,230
34476,Premier League,2017-18,5/13/2018,6:51:18,Huddersfield Town,0,Arsenal,1,9.27,131
34477,Premier League,2017-18,5/13/2018,6:51:18,Liverpool,4,Brighton & Hove,0,6.6,364
34478,Premier League,2017-18,5/13/2018,6:51:18,Manchester United ,1,Watford Football Club,0,9.18,361
34479,Premier League,2017-18,5/13/2018,7:11:27,Newcastle United,3,Chelsea,0,12.94,282
34480,Premier League,2017-18,5/13/2018,7:11:27,Southampton,0,Manchester City,1,6.42,81
34481,Premier League,2017-18,5/13/2018,7:11:27,Swansea City ,1,Stoke City ,2,7.07,58
34482,Premier League,2017-18,5/13/2018,7:11:27,Tottenham Hotspur,5,Leicester City ,4,4.52,178
34483,Premier League,2017-18,5/13/2018,7:11:27,West Ham,3,Everton,1,3.98,334
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
